State,Town,Title,K1876,List_K1876,K1882,List_K1882,K1890,List_K1890,C1875,List_C1875,C1890,List_C1890,W1885,List_W1885,W1894,List_W1894,N1890,List_N1890,S1894,List_S1894,A1878,List_A1878,A1882,List_A1882,A1883,List_A1883,A1889,List_A1889,X1870,X1880,X1890,X1900,Latitude,Longitude,LCCN,Start,End,ChronAm
Illinois,Minier,News.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,600,664,746,40.43444444,-89.31277778,NA,NA,NA,0
Illinois,Minonk,Index.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1122,1913,2316,2545,40.90222222,-89.03611111,NA,NA,NA,0
Illinois,Monmouth,Review.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4662,5000,5936,7460,40.91166667,-90.64444444,NA,NA,NA,0
Illinois,Morrisonville,Times.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,128,593,844,934,39.41916667,-89.45722222,NA,NA,NA,0
Illinois,Mount Carroll,Mirror.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1756,0,1836,1965,42.09555556,-89.97694444,NA,NA,NA,0
Illinois,Mount Vernon,Free Press.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1167,2324,3233,5216,38.31361111,-88.90805556,NA,NA,NA,0
Illinois,Mount Vernon,News.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1167,2324,3233,5216,38.31361111,-88.90805556,NA,NA,NA,0
Illinois,Nauvoo,Independent.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,1208,1321,40.55,-91.38333333,NA,NA,NA,0
Illinois,Neoga,News.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,829,1126,39.32166667,-88.45222222,NA,NA,NA,0
Illinois,Newton,Press.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1168,1428,1630,38.98805556,-88.16444444,NA,NA,NA,0
Illinois,Nokomis,Gazette.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,893,1062,1305,1371,39.30055556,-89.28527778,NA,NA,NA,0
Illinois,Oakland,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,727,995,1198,39.65666667,-88.02527778,NA,NA,NA,0
Illinois,Oquawka,Spectator.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1370,0,0,1010,40.93888889,-90.94916667,NA,NA,NA,0
Illinois,Palatine,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,731,891,1020,42.11694444,-88.04055556,NA,NA,NA,0
Illinois,Pana,Palladium.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2207,3009,5077,5530,39.38666667,-89.08166667,NA,NA,NA,0
Illinois,Paris,Times.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3057,4373,4996,6105,39.61111111,-87.69611111,NA,NA,NA,0
Illinois,Peoria,Advertiser.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22849,29259,41024,56100,40.72083333,-89.60944444,NA,NA,NA,0
Illinois,Peru,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,3650,4632,5550,6863,41.33444444,-89.1275,NA,NA,NA,0
Illinois,Pinckneyville,Independent.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,773,964,1298,2357,38.07638889,-89.38222222,NA,NA,NA,0
Illinois,Polo,Press.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1805,1819,1728,1869,41.98694444,-89.57722222,NA,NA,NA,0
Illinois,Pontiac,Sentinel.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,0,NA,1657,2242,2784,4266,40.88,-88.63027778,NA,NA,NA,0
Illinois,Prairie,City Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1078,944,812,818,40.62083333,-90.46361111,NA,NA,NA,0
Illinois,Princeton,Tribune.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3264,3439,3396,4023,41.37861111,-89.46694444,NA,NA,NA,0
Illinois,Prophetstown,Spike.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,276,803,694,1143,41.67055556,-89.93583333,NA,NA,NA,0
Illinois,Rantoul,News.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,850,1074,1207,40.30472222,-88.15194444,NA,NA,NA,0
Illinois,Richmond,Gazette.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,464,415,576,42.47194444,-88.3075,NA,NA,NA,0
Illinois,Rockford,Journal.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,11049,13129,23584,31051,42.25944444,-89.06444444,NA,NA,NA,0
Illinois,Rockton,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,949,892,936,42.45083333,-89.06388889,NA,NA,NA,0
Illinois,Rushville,Schuyler Citizen.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1539,1662,2031,2292,40.12111111,-90.56305556,NA,NA,NA,0
Illinois,Rushville,Times.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1539,1662,2031,2292,40.12111111,-90.56305556,NA,NA,NA,0
Illinois,Salem,Advocate.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1182,1327,1493,1642,38.63333333,-88.95,NA,NA,NA,0
Illinois,Salem,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1182,1327,1493,1642,38.63333333,-88.95,NA,NA,NA,0
Illinois,Salem,Industrial.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1182,1327,1493,1642,38.63333333,-88.95,NA,NA,NA,0
Illinois,Sandwich,Gazette.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,1844,2352,2516,2520,41.65,-88.61722222,NA,NA,NA,0
Illinois,Savanna,Times.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,971,1000,3097,3325,42.09,-90.14,NA,NA,NA,0
Illinois,Shipman,True Flag.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,485,410,396,39.11833333,-90.04361111,NA,NA,NA,0
Illinois,South Chicago,Bulletin.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,41.74,-87.55,NA,NA,NA,0
Illinois,Sparta,Plaindealer.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1335,1754,1979,2941,38.13333333,-89.7,NA,NA,NA,0
Illinois,St. Charles,Leader.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1533,1690,2675,41.913744,-88.31085,NA,NA,NA,0
Illinois,Sterling,Gazette.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,0,NA,3998,5087,5824,6309,41.79666667,-89.69333333,NA,NA,NA,0
Illinois,Sterling,Standard.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3998,5087,5824,6309,41.79666667,-89.69333333,NA,NA,NA,0
Illinois,Streator,Free Press.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1486,5157,11414,14079,41.12083333,-88.83388889,NA,NA,NA,0
Illinois,Sycamore,True Republican.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1967,3028,2987,3653,41.98388889,-88.69416667,NA,NA,NA,0
Illinois,Tampico,Tornado.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,424,429,807,41.63055556,-89.78527778,NA,NA,NA,0
Illinois,Taylorville,Illinois Republican.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2237,2829,4248,39.54083333,-89.28805556,NA,NA,NA,0
Illinois,Tonica,Local.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,504,473,497,41.21583333,-89.06805556,NA,NA,NA,0
Illinois,Troy,Bulletin.,1,Kellogg,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,648,826,1080,38.72916667,-89.89166667,NA,NA,NA,0
Illinois,Tuscola,Review.,1,Kellogg,0,NA,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,1,Chicago Union,0,NA,0,NA,0,1457,1897,2569,39.79777778,-88.28166667,NA,NA,NA,0
Illinois,Vandalia,Fayette Democrat.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1771,2056,2144,2665,38.96805556,-89.10194444,NA,NA,NA,0
Illinois,Vandalia,Union.,1,Kellogg,1,Chicago,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1771,2056,2144,2665,38.96805556,-89.10194444,NA,NA,NA,0
Illinois,Vienna,Journal.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,550,494,828,1217,37.41611111,-88.89416667,NA,NA,NA,0
Illinois,Virden,Record.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,0,NA,0,1608,1610,2280,39.5,-89.76666667,NA,NA,NA,0
Illinois,Warren,Sentinel.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1666,0,1172,1327,42.49555556,-89.99027778,NA,NA,NA,0
Illinois,Warsaw,Bulletin.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3583,3105,2721,2335,40.35,-91.43333333,NA,NA,NA,0
Illinois,Waterloo,Times.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1537,1802,1860,2114,38.33527778,-90.15277778,NA,NA,NA,0
Illinois,Watseka,Times.,1,Kellogg,0,NA,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,1551,1507,2017,2505,40.77611111,-87.73638889,NA,NA,NA,0
Illinois,Wenona,Index.,1,Kellogg,1,Chicago,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,879,911,1053,1486,41.05305556,-89.05333333,NA,NA,NA,0
Illinois,Wheaton,Illinoian.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,998,1160,1622,2345,41.85611111,-88.10833333,NA,NA,NA,0
Illinois,White Hall,Register.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1200,0,1961,2030,39.43944444,-90.39916667,NA,NA,NA,0
Illinois,Wilmington,Advocate.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1828,1872,1576,1420,41.307515,-88.146143,NA,NA,NA,0
Illinois,Winchester,Times.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1626,1542,1711,39.63,-90.45583333,NA,NA,NA,0
Illinois,Woodstock,Sentinel.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1574,1475,1683,2502,42.3175,-88.44611111,NA,NA,NA,0
Illinois,Wyoming,Bee.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,640,1086,1116,1277,41.06361111,-89.77416667,NA,NA,NA,0
Illinois,Yorkville,Record.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,365,375,413,41.66583333,-88.44194444,NA,NA,NA,0
Indiana,Antioch,Trader.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Indiana,Auburn,Republican.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,677,1542,2415,3396,41.36555556,-85.05638889,NA,NA,NA,0
Indiana,Battle Ground,Collegiate Institute.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,456,150,40.51,-86.83833333,NA,NA,NA,0
Indiana,Boswell,Leader.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,330,558,824,40.51833333,-87.38138889,NA,NA,NA,0
Indiana,Bourbon,Mirror.,1,Kellogg,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,874,1056,1064,1187,41.29777778,-86.11694444,NA,NA,NA,0
Indiana,Charlestown,Record.,1,Kellogg,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2204,1103,888,915,38.45194444,-85.66722222,NA,NA,NA,0
Indiana,Clinton,Exponent.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,564,965,1365,2918,39.66,-87.40583333,NA,NA,NA,0
Indiana,Columbia,Commercial.,1,Kellogg,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,1663,2244,3027,2975,41.15861111,-85.48777778,NA,NA,NA,0
Indiana,Corydon,Republican.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,747,763,880,1610,38.21277778,-86.12527778,NA,NA,NA,0
Indiana,Crawfordsville,Star.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3701,5251,6089,6649,40.03888889,-86.89666667,NA,NA,NA,0
Indiana,Delphi,Journal.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1614,2040,1928,2135,40.5875,-86.67166667,NA,NA,NA,0
Indiana,Delphi,Times.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1614,2040,1928,2135,40.5875,-86.67166667,NA,NA,NA,0
Indiana,Fort Wayne,Journal.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17718,26880,35393,45115,41.08055556,-85.13916667,NA,NA,NA,0
Indiana,Franklin,Jeffersonian.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,1,Indianapolis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2707,3116,3781,4005,39.48972222,-86.05666667,NA,NA,NA,0
Indiana,Jasper,Courier.,1,Kellogg,1,St. Louis,1,St. Louis,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,547,1040,1281,1863,38.39138889,-86.93083333,sn84023963,1858-03-19,1922-06-30,1
Indiana,Knox,Ledger.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,244,316,790,1466,41.29416667,-86.6225,NA,NA,NA,0
Indiana,Lagrange,Register.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1038,1367,1784,1703,41.64361111,-85.41722222,NA,NA,NA,0
Indiana,Leavenworth,Democrat.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,567,716,792,655,38.19916667,-86.34222222,NA,NA,NA,0
Indiana,Lowell,Star.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,458,761,1275,41.3,-87.41666667,NA,NA,NA,0
Indiana,Maysville,Reporter.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Indiana,Mishawaka,Enterprise.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2617,2640,3371,5560,41.6675,-86.17138889,NA,NA,NA,0
Indiana,Monroe,Republican.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,401,589,688,38.61583333,-87.35527778,NA,NA,NA,0
Indiana,Monticello,Herald.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,887,1193,1518,2107,40.74666667,-86.76527778,NA,NA,NA,0
Indiana,Muncie,Courier-Democrat.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2992,5219,11345,20942,40.19333333,-85.38805556,NA,NA,NA,0
Indiana,New Haven,Palladium.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,912,858,1079,950,41.06777778,-85.02138889,NA,NA,NA,0
Indiana,Pierceton,Palladium.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1063,1084,897,886,41.19972222,-85.70666667,NA,NA,NA,0
Indiana,Rensselaer,Union.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,617,968,1455,2255,40.93805556,-87.15138889,NA,NA,NA,0
Indiana,Rochester,Union Spy.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1528,1869,2467,3421,41.06194444,-86.20666667,NA,NA,NA,0
Indiana,Williamsport,Warren Republican.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,988,913,1027,1245,40.28694444,-87.29194444,NA,NA,NA,0
Indiana,Winamac,Democrat.,1,Kellogg,1,Chicago,0,NA,0,NA,1,Indiana,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,906,835,1215,1684,41.05,-86.6,NA,NA,NA,0
Indiana,Winamac,Republican.,1,Kellogg,1,Chicago,0,NA,0,NA,1,Indiana,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,906,835,1215,1684,41.05,-86.6,NA,NA,NA,0
Indiana,Windfall,News.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,570,561,957,40.36222222,-85.95694444,NA,NA,NA,0
Iowa,Ackley,Enterprise.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1517,1286,1445,42.5525,-93.05388889,NA,NA,NA,0
Iowa,Alden,News.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,0,NA,0,495,512,709,42.51694444,-93.37583333,NA,NA,NA,0
Iowa,Belle Plaine,Review.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1488,1689,2623,3283,41.89666667,-92.2775,NA,NA,NA,0
Iowa,Belmond,Herald.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,1,Des Moines,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,803,1234,42.84722222,-93.61222222,NA,NA,NA,0
Iowa,Birmingham,Enterprise.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,626,515,545,622,40.87861111,-91.94666667,NA,NA,NA,0
Iowa,Brooklyn,Chronicle.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,971,1234,1202,1188,41.73222222,-92.44361111,NA,NA,NA,0
Iowa,Brush Creek,News.,1,Kellogg,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Milwaukee,1,Chicago Union,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Iowa,Clarinda,Democrat.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1022,2011,3262,3276,40.7375,-95.03583333,NA,NA,NA,0
Iowa,Clinton,Mirror.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6129,9052,13619,22698,41.84694444,-90.20722222,NA,NA,NA,0
Iowa,Decorah,Republican.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2110,2951,2801,3246,43.30166667,-91.79027778,NA,NA,NA,0
Iowa,Delhi,Monitor.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,413,524,0,0,42.42805556,-91.33,NA,NA,NA,0
Iowa,Denison,Bulletin.,1,Kellogg,1,Chicago,0,NA,0,NA,0,NA,1,Sioux City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,326,1441,1782,2771,42.01722222,-95.35111111,NA,NA,NA,0
Iowa,Dewitt,Centennial Observer.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1749,1608,1359,1383,41.82277778,-90.54277778,NA,NA,NA,0
Iowa,Dewitt,Observer.,1,Kellogg,1,Chicago,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1749,1608,1359,1383,41.82277778,-90.54277778,NA,NA,NA,0
Iowa,Elgin,Times.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,428,369,635,42.95583333,-91.63638889,NA,NA,NA,0
Iowa,Essex,Index.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,1,Chicago Union,0,NA,0,NA,0,617,564,710,40.83305556,-95.30527778,NA,NA,NA,0
Iowa,Fayette,News.,1,Kellogg,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,995,1062,1315,42.8425,-91.80305556,NA,NA,NA,0
Iowa,Fort Dodge,Times.,1,Kellogg,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,3095,3586,4871,12162,42.50666667,-94.18027778,NA,NA,NA,0
